Year,State,County,Lat,Lon,NumEpisodes,CountyZone
2013,Texas,Dimmit County,28.423587,-99.765871,2,C
2015,Texas,Dimmit County,28.423587,-99.765871,3,C
1996,Texas,Dimmit County,28.423587,-99.765871,1,Z
2001,Texas,Dimmit County,28.423587,-99.765871,1,Z
2002,Texas,Dimmit County,28.423587,-99.765871,2,Z
2004,Texas,Dimmit County,28.423587,-99.765871,2,Z
1996,Texas,Donley County,34.955036,-100.815846,1,C
1997,Texas,Donley County,34.955036,-100.815846,2,C
1999,Texas,Donley County,34.955036,-100.815846,1,C
2000,Texas,Donley County,34.955036,-100.815846,2,C
2001,Texas,Donley County,34.955036,-100.815846,1,C
2003,Texas,Donley County,34.955036,-100.815846,1,C
2013,Texas,Donley County,34.955036,-100.815846,5,C
2014,Texas,Donley County,34.955036,-100.815846,1,C
2015,Texas,Donley County,34.955036,-100.815846,1,C
2016,Texas,Donley County,34.955036,-100.815846,2,C
1997,Texas,Duval County,27.681123,-98.497393,1,C
1998,Texas,Duval County,27.681123,-98.497393,1,C
1999,Texas,Duval County,27.681123,-98.497393,1,C
2000,Texas,Duval County,27.681123,-98.497393,1,C
2001,Texas,Duval County,27.681123,-98.497393,3,C
2002,Texas,Duval County,27.681123,-98.497393,2,C
2004,Texas,Duval County,27.681123,-98.497393,1,C
2005,Texas,Duval County,27.681123,-98.497393,1,C
2006,Texas,Duval County,27.681123,-98.497393,3,C
2007,Texas,Duval County,27.681123,-98.497393,1,C
2010,Texas,Duval County,27.681123,-98.497393,3,C
2012,Texas,Duval County,27.681123,-98.497393,1,C
2013,Texas,Duval County,27.681123,-98.497393,1,C
2015,Texas,Duval County,27.681123,-98.497393,5,C
2009,Texas,Duval County,27.681123,-98.497393,2,Z
1996,Texas,Eastland County,32.324645,-98.83656,4,C
1997,Texas,Eastland County,32.324645,-98.83656,6,C
1998,Texas,Eastland County,32.324645,-98.83656,1,C
1999,Texas,Eastland County,32.324645,-98.83656,3,C
2000,Texas,Eastland County,32.324645,-98.83656,1,C
2002,Texas,Eastland County,32.324645,-98.83656,2,C
2005,Texas,Eastland County,32.324645,-98.83656,3,C
2007,Texas,Eastland County,32.324645,-98.83656,3,C
2008,Texas,Eastland County,32.324645,-98.83656,1,C
2013,Texas,Eastland County,32.324645,-98.83656,1,C
2016,Texas,Eastland County,32.324645,-98.83656,2,C
1997,Texas,Eastland County,32.324645,-98.83656,1,Z
1996,Texas,Ector County,31.865301,-102.542507,1,C
1997,Texas,Ector County,31.865301,-102.542507,6,C
1999,Texas,Ector County,31.865301,-102.542507,3,C
2000,Texas,Ector County,31.865301,-102.542507,3,C
2001,Texas,Ector County,31.865301,-102.542507,1,C
2002,Texas,Ector County,31.865301,-102.542507,6,C
2003,Texas,Ector County,31.865301,-102.542507,5,C
2004,Texas,Ector County,31.865301,-102.542507,13,C
2005,Texas,Ector County,31.865301,-102.542507,8,C
2006,Texas,Ector County,31.865301,-102.542507,7,C
2007,Texas,Ector County,31.865301,-102.542507,11,C
2008,Texas,Ector County,31.865301,-102.542507,2,C
2009,Texas,Ector County,31.865301,-102.542507,6,C
2010,Texas,Ector County,31.865301,-102.542507,3,C
2012,Texas,Ector County,31.865301,-102.542507,3,C
2013,Texas,Ector County,31.865301,-102.542507,3,C
2014,Texas,Ector County,31.865301,-102.542507,4,C
2015,Texas,Ector County,31.865301,-102.542507,6,C
2016,Texas,Ector County,31.865301,-102.542507,2,C
2004,Texas,Ector County,31.865301,-102.542507,1,Z
2015,Texas,Ector County,31.865301,-102.542507,1,Z
1996,Texas,Edwards County,29.985877,-100.307373,5,C
1997,Texas,Edwards County,29.985877,-100.307373,5,C
1998,Texas,Edwards County,29.985877,-100.307373,7,C
1999,Texas,Edwards County,29.985877,-100.307373,3,C
2000,Texas,Edwards County,29.985877,-100.307373,4,C
2001,Texas,Edwards County,29.985877,-100.307373,3,C
2002,Texas,Edwards County,29.985877,-100.307373,3,C
2003,Texas,Edwards County,29.985877,-100.307373,2,C
2004,Texas,Edwards County,29.985877,-100.307373,14,C
2005,Texas,Edwards County,29.985877,-100.307373,7,C
2006,Texas,Edwards County,29.985877,-100.307373,3,C
2007,Texas,Edwards County,29.985877,-100.307373,13,C
2009,Texas,Edwards County,29.985877,-100.307373,1,C
2010,Texas,Edwards County,29.985877,-100.307373,1,C
2011,Texas,Edwards County,29.985877,-100.307373,1,C
2015,Texas,Edwards County,29.985877,-100.307373,4,C
1996,Texas,El Paso County,31.766403,-106.24139,1,C
1997,Texas,El Paso County,31.766403,-106.24139,2,C
1999,Texas,El Paso County,31.766403,-106.24139,3,C
2000,Texas,El Paso County,31.766403,-106.24139,2,C
2001,Texas,El Paso County,31.766403,-106.24139,1,C
2002,Texas,El Paso County,31.766403,-106.24139,3,C
2004,Texas,El Paso County,31.766403,-106.24139,5,C
2005,Texas,El Paso County,31.766403,-106.24139,5,C
2006,Texas,El Paso County,31.766403,-106.24139,23,C
2007,Texas,El Paso County,31.766403,-106.24139,7,C
2008,Texas,El Paso County,31.766403,-106.24139,4,C
2009,Texas,El Paso County,31.766403,-106.24139,5,C
2010,Texas,El Paso County,31.766403,-106.24139,7,C
2011,Texas,El Paso County,31.766403,-106.24139,4,C
2012,Texas,El Paso County,31.766403,-106.24139,3,C
2013,Texas,El Paso County,31.766403,-106.24139,4,C
2014,Texas,El Paso County,31.766403,-106.24139,6,C
2015,Texas,El Paso County,31.766403,-106.24139,3,C
1996,Texas,Ellis County,32.346878,-96.79694,2,C
1997,Texas,Ellis County,32.346878,-96.79694,5,C
1998,Texas,Ellis County,32.346878,-96.79694,4,C
1999,Texas,Ellis County,32.346878,-96.79694,2,C
2000,Texas,Ellis County,32.346878,-96.79694,3,C
2001,Texas,Ellis County,32.346878,-96.79694,4,C
2002,Texas,Ellis County,32.346878,-96.79694,1,C
2004,Texas,Ellis County,32.346878,-96.79694,3,C
2005,Texas,Ellis County,32.346878,-96.79694,2,C
2006,Texas,Ellis County,32.346878,-96.79694,2,C
2007,Texas,Ellis County,32.346878,-96.79694,7,C
2008,Texas,Ellis County,32.346878,-96.79694,1,C
2009,Texas,Ellis County,32.346878,-96.79694,2,C
2010,Texas,Ellis County,32.346878,-96.79694,1,C
2014,Texas,Ellis County,32.346878,-96.79694,2,C
2015,Texas,Ellis County,32.346878,-96.79694,7,C
2016,Texas,Ellis County,32.346878,-96.79694,1,C
1996,Texas,Erath County,32.238136,-98.222377,5,C
1997,Texas,Erath County,32.238136,-98.222377,5,C
1998,Texas,Erath County,32.238136,-98.222377,2,C
1999,Texas,Erath County,32.238136,-98.222377,2,C
2001,Texas,Erath County,32.238136,-98.222377,1,C
2002,Texas,Erath County,32.238136,-98.222377,1,C
2004,Texas,Erath County,32.238136,-98.222377,1,C
2006,Texas,Erath County,32.238136,-98.222377,2,C
2007,Texas,Erath County,32.238136,-98.222377,5,C
2008,Texas,Erath County,32.238136,-98.222377,2,C
2009,Texas,Erath County,32.238136,-98.222377,1,C
2012,Texas,Erath County,32.238136,-98.222377,1,C
2014,Texas,Erath County,32.238136,-98.222377,1,C
2015,Texas,Erath County,32.238136,-98.222377,1,C
2016,Texas,Erath County,32.238136,-98.222377,2,C
1996,Texas,Falls County,31.25193,-96.934127,1,C
1997,Texas,Falls County,31.25193,-96.934127,3,C
1998,Texas,Falls County,31.25193,-96.934127,3,C
2003,Texas,Falls County,31.25193,-96.934127,1,C
2004,Texas,Falls County,31.25193,-96.934127,2,C
2005,Texas,Falls County,31.25193,-96.934127,2,C
2006,Texas,Falls County,31.25193,-96.934127,1,C
2007,Texas,Falls County,31.25193,-96.934127,7,C
2008,Texas,Falls County,31.25193,-96.934127,1,C
2009,Texas,Falls County,31.25193,-96.934127,1,C
2013,Texas,Falls County,31.25193,-96.934127,1,C
2015,Texas,Falls County,31.25193,-96.934127,1,C
2016,Texas,Falls County,31.25193,-96.934127,1,C
2005,Texas,Falls County,31.25193,-96.934127,1,Z
1996,Texas,Fannin County,33.591161,-96.104988,2,C
1997,Texas,Fannin County,33.591161,-96.104988,4,C
1998,Texas,Fannin County,33.591161,-96.104988,1,C
1999,Texas,Fannin County,33.591161,-96.104988,1,C
2000,Texas,Fannin County,33.591161,-96.104988,2,C
2001,Texas,Fannin County,33.591161,-96.104988,1,C
2002,Texas,Fannin County,33.591161,-96.104988,2,C
2005,Texas,Fannin County,33.591161,-96.104988,2,C
2006,Texas,Fannin County,33.591161,-96.104988,3,C
2007,Texas,Fannin County,33.591161,-96.104988,6,C
2008,Texas,Fannin County,33.591161,-96.104988,2,C
2009,Texas,Fannin County,33.591161,-96.104988,4,C
2010,Texas,Fannin County,33.591161,-96.104988,1,C
2011,Texas,Fannin County,33.591161,-96.104988,2,C
2012,Texas,Fannin County,33.591161,-96.104988,2,C
2014,Texas,Fannin County,33.591161,-96.104988,1,C
2015,Texas,Fannin County,33.591161,-96.104988,4,C
2016,Texas,Fannin County,33.591161,-96.104988,1,C
2005,Texas,Fannin County,33.591161,-96.104988,1,Z
1996,Texas,Fayette County,29.877886,-96.921231,1,C
1997,Texas,Fayette County,29.877886,-96.921231,4,C
1998,Texas,Fayette County,29.877886,-96.921231,4,C
1999,Texas,Fayette County,29.877886,-96.921231,2,C
2000,Texas,Fayette County,29.877886,-96.921231,2,C
